1962,Yersinia phage phiR1-37,Yersinia enterocolitica
1963,Yersinia phage phiR1-RT ,Yersinia enterocolitica
1964,Yersinia phage phi80-18,Yersinia enterocolitica
1965,Yersinia phage phiR201,Yersinia enterocolitica
1966,Yersinia phage phiR8-01,Yersinia enterocolitica
1967,Yersinia phage vB_YenP_AP5,Yersinia enterocolitica
1968,Yersinia phage phiR1-RT,Yersinia enterocolitica
1969,Yersinia phage Yep-phi,Yersinia pestis
1970,Yersinia phage L-413C,Yersinia pestis
1971,Yersinia pestis phage phiA1122,Yersinia pestis
1972,Yersinia phage Berlin,Yersinia pestis
1973,Yersinia phage Yepe2,Yersinia pestis
1974,Yersinia phage phiD1,Yersinia pestis
1975,Yersinia phage R,Yersinia pestis
1976,Yersinia phage YpP-R,Yersinia pestis
1977,Yersinia phage YpsP-G,Yersinia pestis
1978,Yersinia phage YpP-Y,Yersinia pestis
1979,Yersinia phage YpP-G,Yersinia pestis
